"Kingdom","Phylum","Class","Order","Family","Sequence_ID"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983051__16068"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480288__9951"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064405__19584"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064714__6757"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403505__54767"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403505__6530"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064716__15570"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064571__28258"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10818884__55884"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10823138__9988"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064572__24405"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403506__29209"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064716__31161"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064573__13722"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065036__9217"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064573__25694"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064407__20586"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480292__14834"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403508__1700"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064574__22820"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403508__3446"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064574__2362"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10824026__7713"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19065038__12686"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064574__6800"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064574__710"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403509__26184"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064575__10012"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064575__14357"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10818967__49758"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064409__6355"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064874__31552"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983052__7561"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064718__6143"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064411__35750"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403511__13067"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403511__21420"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064720__10952"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064575__8920"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064576__21545"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403511__6315"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403511__6501"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403512__10775"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064576__9824"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403512__15056"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064577__25340"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064577__26177"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064577__517"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10824132__18788"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403513__2352"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064578__14834"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064412__45883"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064578__20814"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064578__2272"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10824132__28830"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064412__50345"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403514__22239"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480299__5159"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064413__19102"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064578__8346"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064579__13028"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064579__19443"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064579__26002"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064724__1803"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480445__12143"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064580__29206"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064580__29875"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064620__21786"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983054__37815"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064580__47780"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10824161__13518"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983054__40341"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064581__24151"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064724__8140"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10824161__1997"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403517__31756"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064415__30092"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403517__9732"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064583__26233"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064725__25933"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064584__22755"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064584__30805"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064584__38779"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064584__39328"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403518__50091"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064726__2740"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064584__49021"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480306__28442"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064584__8165"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064416__36032"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403518__618"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403518__739"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064585__36709"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403519__11841"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983055__6662"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064728__30081"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064417__2612"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480308__10675"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480308__12469"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403520__1002"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064417__2905"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064586__31484"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064884__18176"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064884__18418"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064730__622"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064730__7208"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064586__9187"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064587__13557"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064587__18837"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064587__19361"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403520__55681"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064587__3507"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064588__18129"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10819109__23616"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983058__9633"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983059__10890"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403521__12519"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064588__42236"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064588__46244"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983059__26951"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064732__8472"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__19445"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480314__14005"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__2525"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__37474"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983060__11981"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__46400"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064733__49190"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064421__3321"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","DRR480315__2705"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064887__6541"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__55134"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__56358"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__5827"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__59757"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064589__61566"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__14019"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__14378"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__18131"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__30069"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__35038"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983061__10671"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__42310"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__4519"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10983061__18589"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__49738"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__52369"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064736__39805"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__71625"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__8234"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064590__9375"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10819113__8691"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__15955"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__17398"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064891__26848"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__2416"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064737__27594"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064737__3075"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__29148"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__34055"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10824969__9802"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403527__15853"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","ERR10825037__15277"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__53448"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064591__58391"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064738__17923"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064738__21068"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR10403528__24966"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064592__14471"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064592__19061"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064893__18539"
"k__Heunggongvirae","p__Uroviricota","c__Caudovirales","o__Caudovirales","f__Siphoviridae","SRR19064592__31356"
