Source	Target	Correlation_CL	Correlation_PD	Avg_Correlation
s__Streptomyces_canus	SRR19064870__34639	-0.114111114077507	-0.0502914077727223	-0.0822012609251147
s__Streptomyces_venezuelae	SRR19064870__34639	-0.148949554697434	-0.0559204873487979	-0.102435021023116
s__Actinomyces_sp._HMT_175	SRR19064870__34639	0.185904900136743	0.041855588759452	0.113880244448097
s__Actinomyces_sp._oral_taxon_169	SRR19064870__34639	0.219014238665581	0.0240002353202464	0.121507236992913
s__Schaalia_turicensis	SRR19064870__34639	-0.0395550867688766	-0.0638538872455723	-0.0517044870072245
s__Parascardovia_denticolens	SRR19064870__34639	-0.0726352229010227	-0.11490423306764	-0.0937697279843313
s__Bifidobacterium_lemurum	SRR19064870__34639	-0.049829317430122	-0.133628376613566	-0.0917288470218438
s__Bifidobacterium_choerinum	SRR19064870__34639	-0.0807760311284894	-0.158669218028985	-0.119722624578737
s__Bifidobacterium_subtile	SRR19064870__34639	-0.0564279869100956	-0.151681035259809	-0.104054511084952
s__Bifidobacterium_eulemuris	SRR19064870__34639	-0.0368368584371601	-0.130285259513135	-0.0835610589751478
s__Bifidobacterium_animalis	SRR19064870__34639	-0.067768858636911	-0.118951798996615	-0.0933603288167632
s__Bifidobacterium_sp._ESL0790	SRR19064870__34639	-0.143565352424532	-0.126512015346416	-0.135038683885474
s__Bifidobacterium_dentium	SRR19064870__34639	0.0118656704443719	-0.0921715111049008	-0.0401529203302645
s__Leptogranulimonas_caecicola	SRR19064870__34639	-0.00951699500369392	-0.079775957141659	-0.0446464760726765
s__Ndongobacter_massiliensis	SRR19064870__34639	-0.159866565436822	-0.123817173582265	-0.141841869509543
s__Peptoniphilus_equinus	SRR19064870__34639	-0.121170532036556	-0.0722032822511968	-0.0966869071438763
s__Aedoeadaptatus_ivorii	SRR19064870__34639	-0.178208398914886	-0.0956822074158413	-0.136945303165364
s__Selenomonas_timonae	SRR19064870__34639	-0.210712485514196	-0.0671586578155591	-0.138935571664877
s__Selenomonas_dianae	SRR19064870__34639	-0.144033243985795	-0.0900240771191216	-0.117028660552458
s__Veillonella_orientalis	SRR19064870__34639	-0.0654992963668501	0.0181361322659498	-0.0236815820504501
s__Veillonella_dispar	SRR19064870__34639	-0.0838036045177196	0.00218940518483662	-0.0408070996664415
s__Alicyclobacillus_acidocaldarius	SRR19064870__34639	-0.117769611120892	-0.10619538802986	-0.111982499575376
s__Tumebacillus_avium	SRR19064870__34639	-0.182302373187708	-0.0950443925835465	-0.138673382885627
s__Gemella_sanguinis	SRR19064870__34639	0.117324636670401	0.115790908794884	0.116557772732642
s__Thermobacillus_composti	SRR19064870__34639	-0.13522719237441	-0.0595901247546376	-0.0974086585645237
s__Cohnella_sp._WGS1546	SRR19064870__34639	-0.132893845794694	-0.107676954171226	-0.12028539998296
s__Cohnella_sp._LGH	SRR19064870__34639	-0.165256433621684	-0.118806258027443	-0.142031345824563
s__Cohnella_candidum	SRR19064870__34639	-0.129975816709476	-0.0491232477852104	-0.0895495322473433
s__Brevibacillus_composti	SRR19064870__34639	-0.118733075856348	-0.112429395631979	-0.115581235744164
s__Paenibacillus_dendritiformis	SRR19064870__34639	-0.132833454379847	-0.0437094816870291	-0.0882714680334379
s__Paenibacillus_sp._FSL_K6-1096	SRR19064870__34639	-0.110568300076828	-0.0395378653844335	-0.075053082730631
s__Paenibacillus_albicereus	SRR19064870__34639	-0.170996952764738	-0.0933428985546341	-0.132169925659686
s__Paenibacillus_beijingensis	SRR19064870__34639	-0.0894150974335075	-0.0628386293472178	-0.0761268633903626
s__Paenibacillus_rhizovicinus	SRR19064870__34639	-0.0853368232334238	-0.00826696124811284	-0.0468018922407683
s__Paenibacillus_lycopersici	SRR19064870__34639	-0.0697508968012174	-0.0361191803556626	-0.05293503857844
s__Paenibacillus_elgii	SRR19064870__34639	-0.0947080155633475	-0.0086741498266986	-0.051691082695023
s__Paenibacillus_konkukensis	SRR19064870__34639	-0.0867399045285563	-0.0668479884727426	-0.0767939465006495
s__Paenibacillus_thiaminolyticus	SRR19064870__34639	-0.0700350283627378	-0.00577960045049163	-0.0379073144066147
s__Paenibacillus_durus	SRR19064870__34639	-0.0234273597792479	-0.0325909421422167	-0.0280091509607323
s__Paenibacillus_macerans	SRR19064870__34639	-0.146541754003297	-0.117269931685162	-0.131905842844229
s__Paenibacillus_sp._32O-W	SRR19064870__34639	-0.112368737428412	-0.0832819231208542	-0.0978253302746332
s__Paenibacillus_sp._RUD330	SRR19064870__34639	-0.135094163321288	-0.0612079371027456	-0.0981510502120166
s__Paenibacillus_sp._FSL_K6-1217	SRR19064870__34639	-0.122909905093984	-0.0860027728021371	-0.104456338948061
s__Lacticaseibacillus_rhamnosus	SRR19064870__34639	-0.037648378416419	-0.107343998273312	-0.0724961883448655
s__Streptococcus_sp._HSISS3	SRR19064870__34639	0.132058373305573	0.110118565835493	0.121088469570533
s__Streptococcus_sp._FSL_W7-1342	SRR19064870__34639	0.0574813157793202	0.0826708031967115	0.0700760594880158
s__Streptococcus_mutans	SRR19064870__34639	0.0917136831030831	-0.023215024219504	0.0342493294417895
s__Streptococcus_vestibularis	SRR19064870__34639	0.139280739228751	0.0892492874633425	0.114265013346047
s__Streptococcus_rubneri	SRR19064870__34639	0.098523167332321	0.0948433956240612	0.0966832814781911
s__Moorella_sp._Hama-1	SRR19064870__34639	-0.106237514868999	-0.0228863204236022	-0.0645619176463004
s__Christensenella_sp._MSJ-20	SRR19064870__34639	-0.0367788451087011	-0.0549240668805002	-0.0458514559946007
s__Peptoclostridium_acidaminophilum	SRR19064870__34639	-0.11965232336208	-0.0878125779790923	-0.103732450670586
s__Caldinitratiruptor_microaerophilus	SRR19064870__34639	-0.145134138380726	-0.119905245538216	-0.132519691959471
s__Desulfofundulus_kuznetsovii	SRR19064870__34639	-0.0863392185329093	-0.106698114945553	-0.096518666739231
s__Desulforamulus_ruminis	SRR19064870__34639	-0.0871657898235449	-0.109779566565908	-0.0984726781947263
s__Candidatus_Formimonas_warabiya	SRR19064870__34639	-0.0994324672373673	-0.0489272415165578	-0.0741798543769626
s__Dehalobacter_restrictus	SRR19064870__34639	-0.0223260681098245	-0.0199200357389147	-0.0211230519243696
s__Butyricicoccus_sp._GAM44	SRR19064870__34639	0.0390484346852629	0.107510186166605	0.073279310425934
s__Caproiciproducens_sp._NJN-50	SRR19064870__34639	-0.122010114282143	-0.103200671506431	-0.112605392894287
s__Thermaerobacter_sp._PB12/4term	SRR19064870__34639	-0.197804077727488	-0.103782038851266	-0.150793058289377
s__Alkalibacter_rhizosphaerae	SRR19064870__34639	-0.139841016141305	-0.0790493757850441	-0.109445195963175
s__Roseburia_faecis	SRR19064870__34639	0.05422792665987	0.170013485593864	0.112120706126867
s__Archangium_violaceum	SRR19064870__34639	-0.192646678547244	-0.129339390704966	-0.160993034626105
s__Breznakiella_homolactica	SRR19064870__34639	-0.169578256221098	-0.0539032310331694	-0.111740743627134
s__Treponema_brennaborense	SRR19064870__34639	-0.147443387516097	-0.0506742263454055	-0.0990588069307514
s__Treponema_saccharophilum	SRR19064870__34639	-0.173380800268734	-0.0764107296648743	-0.124895764966804
s__Geotalea_uraniireducens	SRR19064870__34639	-0.146450197420326	-0.0870603260349708	-0.116755261727648
s__Trichlorobacter_lovleyi	SRR19064870__34639	-0.0661976186528763	-0.032221969950436	-0.0492097943016561
s__Solidesulfovibrio_carbinoliphilus	SRR19064870__34639	-0.0919914507811245	-0.0680872712510452	-0.0800393610160849
s__Oceanidesulfovibrio_marinus	SRR19064870__34639	-0.0072900502021755	-0.0694143445377836	-0.0383521973699795
s__Megalodesulfovibrio_gigas	SRR19064870__34639	-0.0750234396600345	-0.062338783772069	-0.0686811117160517
s__Salidesulfovibrio_onnuriiensis	SRR19064870__34639	-0.0238413311592041	-0.0613956428138096	-0.0426184869865069
s__Pseudodesulfovibrio_methanolicus	SRR19064870__34639	-0.0648271766573339	-0.0786260531466352	-0.0717266149019846
s__Pseudodesulfovibrio_mercurii	SRR19064870__34639	-0.0120476058348174	-0.0707422793542419	-0.0413949425945297
s__Pseudodesulfovibrio_tunisiensis	SRR19064870__34639	0.00217059030690971	-0.0601865275612943	-0.0290079686271923
s__Pseudodesulfovibrio_indicus	SRR19064870__34639	-0.00544702115552103	-0.0848079095869167	-0.0451274653712189
s__Achromobacter_xylosoxidans	SRR19064870__34639	-0.172143887973006	-0.130784705177792	-0.151464296575399
s__Oxalobacter_aliiformigenes	SRR19064870__34639	-0.121290496184076	-0.0454731122168145	-0.0833818042004454
s__Ramlibacter_tataouinensis	SRR19064870__34639	-0.12040311885319	-0.0937508913444907	-0.10707700509884
s__Cupriavidus_taiwanensis	SRR19064870__34639	-0.164727935606924	-0.0847148620207654	-0.124721398813845
s__Cupriavidus_pauculus	SRR19064870__34639	-0.228070995999095	-0.0998587378378898	-0.163964866918492
s__Burkholderia_cepacia	SRR19064870__34639	-0.197641265435631	0.0132686424725061	-0.0921863114815625
s__Roseibium_sp.	SRR19064870__34639	-0.106158972759416	-0.0242096214823325	-0.0651842971208741
s__Sinorhizobium_fredii	SRR19064870__34639	-0.160315136462999	-0.0913171296948285	-0.125816133078914
s__Pseudomonas_chlororaphis	SRR19064870__34639	-0.128681465321633	-0.136264499900359	-0.132472982610996
s__Cedecea_neteri	SRR19064870__34639	-0.175567345917439	-0.131113438355508	-0.153340392136474
s__Enterobacter_cloacae	SRR19064870__34639	-0.211288186882838	-0.132646142858984	-0.171967164870911
s__Porphyromonas_asaccharolytica	SRR19064870__34639	-0.164236511536586	-0.0985350621265674	-0.131385786831577
s__Segatella_oris	SRR19064870__34639	-0.111714527839545	-0.000126955506298233	-0.0559207416729216
s__Prevotella_fusca	SRR19064870__34639	-0.109264220213069	-0.0729739882451477	-0.0911191042291084
s__Prevotella_sp._E15-22	SRR19064870__34639	-0.129540559238221	-0.0141109862581123	-0.0718257727481665
s__Alistipes_onderdonkii	SRR19064870__34639	-0.0737450837930416	0.0207523314277932	-0.0264963761826242
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR19064870__34639	-0.0883350485726654	0.0312478880795148	-0.0285435802465753
s__Methanobrevibacter_smithii	SRR19064870__34639	-0.0592067516396581	-0.0283819108515768	-0.0437943312456174
s__Candidatus_Poriferisocius_sp.	SRR19064884__52722	0.628006195182947	0.649050883700169	0.638528539441558
s__Candidatus_Poriferisodalis_sp.	SRR19064884__52722	0.692223010895879	0.67797161673119	0.685097313813535
s__Propionibacterium_freudenreichii	SRR19064884__52722	0.499562266534807	0.512103938312477	0.505833102423642
s__Propionibacterium_acidifaciens	SRR19064884__52722	0.338639352429738	0.321628916976708	0.330134134703223
s__Streptomyces_canus	SRR19064884__52722	0.524734293786545	0.488077334566549	0.506405814176547
s__Streptomyces_venezuelae	SRR19064884__52722	0.612553946332436	0.57340315848024	0.592978552406338
s__Actinomyces_sp._HMT_175	SRR19064884__52722	0.111041951595647	0.118661547765409	0.114851749680528
s__Actinomyces_sp._oral_taxon_169	SRR19064884__52722	0.0971814321492659	0.171772198401281	0.134476815275273
s__Schaalia_turicensis	SRR19064884__52722	0.383371303517564	0.345579511089121	0.364475407303343
s__Parascardovia_denticolens	SRR19064884__52722	0.309680738928175	0.313210850775539	0.311445794851857
s__Bifidobacterium_lemurum	SRR19064884__52722	0.409217653476809	0.394490852947414	0.401854253212111
s__Bifidobacterium_choerinum	SRR19064884__52722	0.489001849710149	0.50228815829304	0.495645004001594
s__Bifidobacterium_subtile	SRR19064884__52722	0.373258932003901	0.406592926430416	0.389925929217159
s__Bifidobacterium_eulemuris	SRR19064884__52722	0.390490424367168	0.398871432564654	0.394680928465911
s__Bifidobacterium_animalis	SRR19064884__52722	0.363907233285291	0.20578486945403	0.284846051369661
s__Bifidobacterium_sp._ESL0790	SRR19064884__52722	0.419142561369064	0.435761940589924	0.427452250979494
s__Bifidobacterium_dentium	SRR19064884__52722	0.151786345940989	0.150948615123064	0.151367480532026
s__Leptogranulimonas_caecicola	SRR19064884__52722	0.500284408705682	0.569826747269177	0.53505557798743
s__Ndongobacter_massiliensis	SRR19064884__52722	0.607127980049128	0.61751543885143	0.612321709450279
s__Peptoniphilus_equinus	SRR19064884__52722	0.556727334008812	0.518898385318909	0.537812859663861
s__Aedoeadaptatus_ivorii	SRR19064884__52722	0.586128254012771	0.638787335408407	0.612457794710589
s__Selenomonas_timonae	SRR19064884__52722	0.647227146895296	0.568894979588501	0.608061063241898
s__Selenomonas_dianae	SRR19064884__52722	0.594390190330491	0.579200696087414	0.586795443208952
s__Veillonella_orientalis	SRR19064884__52722	-0.163147366025291	-0.170176426830152	-0.166661896427722
s__Veillonella_dispar	SRR19064884__52722	-0.174021906778678	-0.151535200132234	-0.162778553455456
s__Alicyclobacillus_acidocaldarius	SRR19064884__52722	0.646676776165616	0.663205762281077	0.654941269223347
s__Tumebacillus_avium	SRR19064884__52722	0.643223980469675	0.586741703864083	0.614982842166879
s__Gemella_sanguinis	SRR19064884__52722	-0.0879689082489768	-0.137730312789719	-0.112849610519348
s__Thermobacillus_composti	SRR19064884__52722	0.606214259367632	0.620705384033216	0.613459821700424
s__Cohnella_sp._WGS1546	SRR19064884__52722	0.638940243019423	0.629742697638843	0.634341470329133
s__Cohnella_sp._LGH	SRR19064884__52722	0.623776681047702	0.59742253143408	0.610599606240891
s__Cohnella_candidum	SRR19064884__52722	0.590050436653349	0.539032381666958	0.564541409160154
s__Brevibacillus_composti	SRR19064884__52722	0.544561925709795	0.570190032368768	0.557375979039282
s__Paenibacillus_dendritiformis	SRR19064884__52722	0.564520872139073	0.568232026250206	0.566376449194639
s__Paenibacillus_sp._FSL_K6-1096	SRR19064884__52722	0.530037904208746	0.449099688854604	0.489568796531675
s__Paenibacillus_albicereus	SRR19064884__52722	0.610711327874596	0.551315773359883	0.581013550617239
s__Paenibacillus_beijingensis	SRR19064884__52722	0.578517908113004	0.498589193096306	0.538553550604655
s__Paenibacillus_rhizovicinus	SRR19064884__52722	0.469631353494363	0.444380487571241	0.457005920532802
s__Paenibacillus_lycopersici	SRR19064884__52722	0.483285970068555	0.496828498696356	0.490057234382455
s__Paenibacillus_elgii	SRR19064884__52722	0.525507985725137	0.487064741774788	0.506286363749962
s__Paenibacillus_konkukensis	SRR19064884__52722	0.50533275051901	0.512496338775349	0.508914544647179
s__Paenibacillus_thiaminolyticus	SRR19064884__52722	0.482201480190526	0.483135652760867	0.482668566475697
s__Paenibacillus_durus	SRR19064884__52722	0.431791350530967	0.503331829914824	0.467561590222895
s__Paenibacillus_macerans	SRR19064884__52722	0.533745721318769	0.585411168506608	0.559578444912688
s__Paenibacillus_sp._32O-W	SRR19064884__52722	0.609645391172025	0.578551980225735	0.59409868569888
s__Paenibacillus_sp._RUD330	SRR19064884__52722	0.595425984050884	0.579456377988399	0.587441181019641
s__Paenibacillus_sp._FSL_K6-1217	SRR19064884__52722	0.451533046309157	0.375105570317836	0.413319308313497
s__Lacticaseibacillus_rhamnosus	SRR19064884__52722	0.30720948601762	0.159694563224198	0.233452024620909
s__Streptococcus_sp._HSISS3	SRR19064884__52722	-0.122301163017897	-0.103738823458839	-0.113019993238368
s__Streptococcus_sp._FSL_W7-1342	SRR19064884__52722	-0.108376830993916	-0.08170624049444	-0.095041535744178
s__Streptococcus_mutans	SRR19064884__52722	0.0374221792544969	0.16163787420383	0.0995300267291636
s__Streptococcus_vestibularis	SRR19064884__52722	-0.116900104087274	0.00209359543662432	-0.0574032543253248
s__Streptococcus_rubneri	SRR19064884__52722	-0.0945997551171349	-0.142009780854438	-0.118304767985786
s__Moorella_sp._Hama-1	SRR19064884__52722	0.598866086397619	0.573418942676472	0.586142514537046
s__Christensenella_sp._MSJ-20	SRR19064884__52722	0.633841831551883	0.675217454596031	0.654529643073957
s__Peptoclostridium_acidaminophilum	SRR19064884__52722	0.513463993408804	0.543554849894165	0.528509421651485
s__Caldinitratiruptor_microaerophilus	SRR19064884__52722	0.68789656513022	0.691284858406377	0.689590711768299
s__Desulfofundulus_kuznetsovii	SRR19064884__52722	0.600539213389379	0.60388346848847	0.602211340938924
s__Desulforamulus_ruminis	SRR19064884__52722	0.614414179761019	0.596363160903752	0.605388670332386
s__Candidatus_Formimonas_warabiya	SRR19064884__52722	0.549226264716695	0.55061326143052	0.549919763073607
s__Dehalobacter_restrictus	SRR19064884__52722	0.405273398087858	0.387193584166627	0.396233491127243
s__Butyricicoccus_sp._GAM44	SRR19064884__52722	0.0282800424130808	-0.0370349873456505	-0.00437747246628486
s__Caproiciproducens_sp._NJN-50	SRR19064884__52722	0.57639009282549	0.556629856719173	0.566509974772331
s__Thermaerobacter_sp._PB12/4term	SRR19064884__52722	0.711360648675647	0.693608833597233	0.70248474113644
s__Alkalibacter_rhizosphaerae	SRR19064884__52722	0.578103669072403	0.597635492891177	0.58786958098179
s__Roseburia_faecis	SRR19064884__52722	0.0361227093706714	0.0457177157181201	0.0409202125443957
s__Archangium_violaceum	SRR19064884__52722	0.668873644884765	0.671923369755213	0.670398507319989
s__Breznakiella_homolactica	SRR19064884__52722	0.592923838963131	0.565823843276455	0.579373841119793
s__Treponema_brennaborense	SRR19064884__52722	0.569688004662783	0.554796342233627	0.562242173448205
s__Treponema_saccharophilum	SRR19064884__52722	0.594005973177018	0.580719254463347	0.587362613820182
s__Geotalea_uraniireducens	SRR19064884__52722	0.591998734141903	0.573187495161462	0.582593114651683
s__Trichlorobacter_lovleyi	SRR19064884__52722	0.441390655386285	0.37661180288743	0.409001229136858
s__Solidesulfovibrio_carbinoliphilus	SRR19064884__52722	0.55034550809882	0.508960630310201	0.52965306920451
s__Oceanidesulfovibrio_marinus	SRR19064884__52722	0.482847963741263	0.542249668627845	0.512548816184554
s__Megalodesulfovibrio_gigas	SRR19064884__52722	0.485554035723948	0.470333550438937	0.477943793081442
s__Salidesulfovibrio_onnuriiensis	SRR19064884__52722	0.542578846337499	0.514917841574486	0.528748343955993
s__Pseudodesulfovibrio_methanolicus	SRR19064884__52722	0.439785988838603	0.513053836823549	0.476419912831076
s__Pseudodesulfovibrio_mercurii	SRR19064884__52722	0.429426794709569	0.478295312506634	0.453861053608102
